Serial_Number,Campaign_Name,Adset_Name,Ad_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,CPM,CTR,Impressions,Reporting_Date,Category
2021012700049014,期貨電子盤_Android_預算手動,Android_經濟日報受眾,Android_經濟日報受眾_自動化廣告,APP_INSTALLS,5,3,,,,,113.636364,9.090909,44,20210127,FB
2021012700049015,期貨電子盤_Android_預算手動,Android_好房網受眾,Android_好房網受眾_自動化廣告,APP_INSTALLS,3,2,,,,,90.909091,9.090909,33,20210127,FB
2021012700049016,期貨電子盤_Android_預算手動,Android_Mobile01受眾,Android_Mobile01受眾_自動化廣告,APP_INSTALLS,0,,,,,,0,11.764706,17,20210127,FB
2021012700049017,期貨電子盤_IOS_討論區受眾,IOS_同學會受眾,IOS_同學會受眾_自動化廣告,APP_INSTALLS,1,,,,,,31.25,0,32,20210127,FB
2021012700049018,期貨電子盤_Android_討論區受眾,Android_同學會受眾,Android_同學會受眾_自動化廣告,APP_INSTALLS,99,2,1,6990,,,104.872881,0.741525,944,20210127,FB
2021012700049019,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,243,35,,,,,103.140917,3.013582,2356,20210127,FB
2021012700049020,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,246,23,,,,,104.591837,2.210884,2352,20210127,FB
2021012700049021,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,財報複雜(圖),APP_INSTALLS,479,16,,,,,148.113791,0.896722,3234,20210127,FB
2021012700049022,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,台股高檔(圖),APP_INSTALLS,821,39,,,,,127.861704,1.495094,6421,20210127,FB
2021012700049023,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,財報複雜(圖),APP_INSTALLS,123,4,,,,,146.778043,1.551313,838,20210127,FB
2021012700049024,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(圖),APP_INSTALLS,241,16,,,,,148.857319,2.65596,1619,20210127,FB
2021012700049025,210115_股市Podcast_下載_自動_X實驗室,210115_股市Podcast_下載_自動_Android,男人素材,APP_INSTALLS,198,26,,,,,68.726137,1.596668,2881,20210127,FB
2021012700049026,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210115,測試1_iOS_20210115,APP_INSTALLS,6,1,,,,,55.555556,2.777778,108,20210127,FB
2021012700049027,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20210115,測試1_Android_20210115,APP_INSTALLS,2,1,,,,,16.528926,2.479339,121,20210127,FB
2021012700049028,算利教官_購買_早鳥活動,教官受眾_活動影片_圖片型LP,教官受眾_活動影片_圖片型LP,CONVERSIONS,530,,2,798,,,185.964912,2.315789,2850,20210127,FB
2021012700049029,算利教官_購買_早鳥活動,官方受眾_活動影片_圖片型LP,官方受眾_活動影片_圖片型LP,CONVERSIONS,210,,,,,,164.190774,1.954652,1279,20210127,FB
2021012700049030,算利教官_購買_早鳥活動,長線受眾_活動影片_圖片型LP,長線受眾_活動影片_圖片型LP,CONVERSIONS,496,,3,4566,,,140.192199,2.204635,3538,20210127,FB
2021012700049031,版本B - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,93,7,1,3690,,,110.320285,1.779359,843,20210127,FB
2021012700049032,版本A - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,100,3,,,,,120.772947,0.724638,828,20210127,FB
2021012700049033,版本B - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,101,9,,,,,102.746694,1.322482,983,20210127,FB
2021012700049034,版本A - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,99,10,,,,,120,2.060606,825,20210127,FB
2021012700049035,順流小畢_0119(轉換)_經濟艙推廣,順流小畢_0119(轉換)_經濟艙推廣_小畢受眾,順流小畢_0119(轉換)_經濟艙推廣_小畢受眾,CONVERSIONS,205,,6,27748,,,115.233277,1.405284,1779,20210127,FB
2021012700049036,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_測試圖_iOS,股市爆料同學會_測試圖_20210119_iOS,APP_INSTALLS,0,,,,,,0,0,1,20210127,FB
2021012700049037,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,614,,,,,,170.840289,3.450195,3594,20210127,FB
2021012700049038,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,299,,,,,,172.135866,2.072539,1737,20210127,FB
2021012700049039,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,852,,,,,,170.947031,2.808989,4984,20210127,FB
2021012700049040,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,155,,,,,,170.32967,2.637363,910,20210127,FB
2021012700049041,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,175,,,,,,168.593449,3.082852,1038,20210127,FB
2021012700049042,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,866,,,,,,161.869159,4.168224,5350,20210127,FB
2021012700049043,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,231,,,,,,139.324487,2.171291,1658,20210127,FB
2021012700049044,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,655,,,,,,137.057962,2.803934,4779,20210127,FB
2021012700049045,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,205,,,,,,194.128788,3.882576,1056,20210127,FB
2021012700049046,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,834,,,,,,192.83237,4.16185,4325,20210127,FB
2021012700049047,林恩如2021Q1_購買_實戰講座,恩如+艾蜜莉粉專互動(30-55y),素材：紫色+金色,CONVERSIONS,539,,5,55965,,,160.08316,3.059103,3367,20210127,FB
2021012700049048,林恩如2021Q1_購買_實戰講座,瀏覽恩如報名頁者(付實+初階*3+all),素材：紫色+金色,CONVERSIONS,427,,3,21209,,,181.008902,3.603222,2359,20210127,FB
2021012700049049,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),台股高檔(圖),APP_INSTALLS,119,7,,,,,121.181263,2.03666,982,20210127,FB
2021012700049050,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),財報複雜(圖),APP_INSTALLS,53,2,,,,,165.625,1.25,320,20210127,FB
2021012700049051,算利教官_下載_IOS,算利教官_下載_IOS,算利教官_下載_IOS,APP_INSTALLS,972,74,,,,,122.40272,2.01486,7941,20210127,FB
2021012700049052,算利教官_下載_Android,算利教官_下載_Android,算利教官_下載_AOS,APP_INSTALLS,995,129,1,8999,,,117.40413,2.560472,8475,20210127,FB
2021012700049053,新聞爆料同學會_名單型廣告_20210125,廣告受眾：新聞,追新聞,LEAD_GENERATION,0,,,,,,0,0,4,20210127,FB
2021012700049054,新聞爆料同學會_名單型廣告_20210125,廣告受眾：新聞,新聞馬上看,LEAD_GENERATION,0,,,,,,0,0,4,20210127,FB
2021012700049055,新聞爆料同學會_名單型廣告_20210125,廣告受眾：新聞,新聞搜查隊,LEAD_GENERATION,1,,,,,,45.454545,0,22,20210127,FB
2021012700049056,新聞爆料同學會_名單型廣告_20210125,廣告受眾：新聞,新聞隨手看,LEAD_GENERATION,0,,,,,,0,0,17,20210127,FB
2021012700049057,新聞爆料同學會_名單型廣告_20210125,廣告受眾：新聞,新聞調查局,LEAD_GENERATION,0,,,,,,0,0,5,20210127,FB
2021012700049058,新聞爆料同學會_名單型廣告_20210125,廣告受眾：新聞,新聞警報器,LEAD_GENERATION,0,,,,,,0,0,11,20210127,FB
2021012700049059,新聞爆料同學會_名單型廣告_20210125,廣告受眾：新聞,新聞王,LEAD_GENERATION,0,,,,,,0,0,1,20210127,FB
2021012700049060,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,今天紅什麼,LEAD_GENERATION,0,,,,,,0,0,7,20210127,FB
2021012700049061,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,小編加薪神器,LEAD_GENERATION,382,,3,10925,,,130.509054,7.208746,2927,20210127,FB
2021012700049062,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,社群行銷助手,LEAD_GENERATION,4,,,,,,133.333333,3.333333,30,20210127,FB
2021012700049063,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,小編時事助手,LEAD_GENERATION,1,,,,,,250,25,4,20210127,FB
2021012700049064,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,新聞梗貓貓,LEAD_GENERATION,0,,,,,,0,0,2,20210127,FB
2021012700049065,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,小編上車囉,LEAD_GENERATION,0,,,,,,0,0,3,20210127,FB
2021012700049066,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,叫我梗王,LEAD_GENERATION,4,,,,,,153.846154,3.846154,26,20210127,FB
2021012700049067,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,小編話題工具箱,LEAD_GENERATION,2,,,,,,133.333333,0,15,20210127,FB
2021012700049068,新聞爆料同學會_名單型廣告_20210125,廣告受眾：小編,話題王,LEAD_GENERATION,5,,,,,,87.719298,1.754386,57,20210127,FB
2021012700049069,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20210126,測試1_Android_20210126,APP_INSTALLS,125,21,,,,,37.50375,2.760276,3333,20210127,FB
2021012700049070,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210126,測試1_iOS_20210126,APP_INSTALLS,414,77,,,,,55.141183,2.970165,7508,20210127,FB
2021012700049071,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,隨拿隨看,APP_INSTALLS,76,5,,,,,110.62591,3.056769,687,20210127,FB
2021012700049072,20210126_林恩如_IOS_下載_軟體,林恩如_IOS_20210125__60D開啟籌碼K,隨拿隨看,APP_INSTALLS,9,,,,,,155.172414,1.724138,58,20210127,FB
2021012700049073,20210126_林恩如_IOS_下載_軟體,林恩如_IOS_20210125__60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,53,3,,,,,202.290076,4.580153,262,20210127,FB
2021012700049074,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,58,5,,,,,101.22164,1.396161,573,20210127,FB
2021012800049075,武財神_點燈活動,道教興趣,道教興趣,CONVERSIONS,0,,,,,,0,21.428571,14,20210128,FB
2021012800049076,武財神_點燈活動,過去四年已購買武德宮的受眾,過去四年已購買武德宮的類似受眾,CONVERSIONS,3,,,,,,46.875,10.9375,64,20210128,FB
2021012800049077,武財神_點燈活動,最近活躍且有購買的類似受眾,前5%活躍類似受眾,CONVERSIONS,1126,,4,3996,,,167.484754,3.629332,6723,20210128,FB
2021012800049078,武財神_點燈活動,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,320,,2,1998,,,245.964643,2.767102,1301,20210128,FB
2021012800049079,武財神_APP下載_LP_20200312,武財神_APP下載_LP,武財神 LandingPage廣告,LINK_CLICKS,484,1,,,,,71.693083,4.428973,6751,20210128,FB
2021012800049080,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,177,25,,,,,80.054274,2.578019,2211,20210128,FB
2021012800049081,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,求籤圖片,APP_INSTALLS,62,3,,,,,130.801688,1.687764,474,20210128,FB
2021012800049082,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,求籤圖片,APP_INSTALLS,59,3,,,,,102.253033,2.079723,577,20210128,FB
2021012800049083,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,407,37,,,,,119.988208,1.975236,3392,20210128,FB
2021012800049084,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,647,46,,,,,114.028904,1.832922,5674,20210128,FB
2021012800049085,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,股市爆料同學會_Android_20200923,APP_INSTALLS,21,1,,,,,44.025157,0.628931,477,20210128,FB
2021012800049086,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,37,1,,,,,100.817439,0.817439,367,20210128,FB
2021012800049087,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_熱門股_Android,股市爆料同學會_熱門股_20200828_Android,APP_INSTALLS,1,,,,,,27.027027,0,37,20210128,FB
2021012800049088,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_扭蛋圖_20201014_Android,(理財A)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,0,,,,,,0,0,3,20210128,FB
2021012800049089,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,96,,,,,,133.518776,3.894298,719,20210128,FB
2021012800049090,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,自動化廣告,APP_INSTALLS,252,23,1,399,,,104.261481,2.027307,2417,20210128,FB
2021012800049091,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,自動化廣告,APP_INSTALLS,184,11,,,,,102.965865,1.95859,1787,20210128,FB
2021012800049092,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,20,1,,,,,95.238095,0.952381,210,20210128,FB
2021012800049093,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,169,15,,,,,125.092524,1.9245,1351,20210128,FB
2021012800049094,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,55,2,,,,,110,1,500,20210128,FB
2021012800049095,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,419,24,,,,,115.426997,1.570248,3630,20210128,FB
2021012800049096,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,203,,,,,,128.237524,2.400505,1583,20210128,FB
2021012800049097,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,98,,,,,,200.819672,2.868852,488,20210128,FB
2021012800049098,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,145,,,,,,139.289145,2.977906,1041,20210128,FB
2021012800049099,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,157,,,,,,153.470186,2.639296,1023,20210128,FB
2021012800049100,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,股票受眾_Android,APP_INSTALLS,6,,,,,,66.666667,0,90,20210128,FB
2021012800049101,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,股票受眾_IOS,APP_INSTALLS,1,,,,,,52.631579,0,19,20210128,FB
2021012800049102,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,自動化廣告_Android,APP_INSTALLS,116,3,,,,,81.690141,0.915493,1420,20210128,FB
2021012800049103,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,自動化廣告_IOS,APP_INSTALLS,345,11,2,20678,,,86.814293,0.578762,3974,20210128,FB
2021012800049104,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,測試1_Android_20201211,APP_INSTALLS,14,6,,,,,44.164038,3.154574,317,20210128,FB
2021012800049105,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,0,,,,,,0,0,10,20210128,FB
2021012800049106,期貨電子盤_下載_Android-興趣期貨,期貨受眾_android,期貨受眾_android,APP_INSTALLS,0,,,,,,0,0,2,20210128,FB
2021012800049107,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,73,6,,,,,122.278057,1.340034,597,20210128,FB
2021012800049108,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,3,,,,,,75,0,40,20210128,FB
2021012800049109,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201218,測試_Android_20201218,APP_INSTALLS,1,1,,,,,125,12.5,8,20210128,FB
2021012800049110,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_同學提問_iOS_20201223,測試1_iOS_20201223,APP_INSTALLS,2,1,,,,,38.461538,1.923077,52,20210128,FB
2021012800049111,大股東_自動化應用程式安裝_android,大股東_自動化受眾_android,商店頁文案圖片,APP_INSTALLS,201,13,,,,,97.478177,1.454898,2062,20210128,FB
2021012800049112,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾_ios,商店頁文案圖片,APP_INSTALLS,804,44,,,,,106.490066,1.086093,7550,20210128,FB
2021012800049113,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,704,49,2,17998,,,105.816925,1.367804,6653,20210128,FB
2021012800049114,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,202,11,,,,,106.540084,1.160338,1896,20210128,FB
2021012800049115,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_iOS_20201225,股市爆料同學會_大盤漲_20201225_iOS,APP_INSTALLS,2,2,,,,,17.54386,0.877193,114,20210128,FB
2021012800049116,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201225,測試1_iOS_20201225,APP_INSTALLS,7,,,,,,53.846154,1.538462,130,20210128,FB
2021012800049117,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_熱門股_iOS,股市爆料同學會_熱門股_20200828_iOS,APP_INSTALLS,102,22,,,,,59.371362,3.026775,1718,20210128,FB
2021012800049118,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201231,測試1_iOS_20201231,APP_INSTALLS,2,,,,,,27.777778,6.944444,72,20210128,FB
2021012800049119,20201231_艾蜜莉下載_IOS_自動化廣告_軟體,自動化廣告_IOS,選好股 買好價_圖片,APP_INSTALLS,19,1,,,,,152,1.6,125,20210128,FB
2021012800049120,算利教官_購買_早鳥活動,教官受眾_廣告圖片_圖片型LP,教官受眾_廣告圖片_圖片型LP,CONVERSIONS,193,,,,,,161.777033,1.844091,1193,20210128,FB
2021012800049121,算利教官_購買_早鳥活動,長線受眾_廣告圖片_圖片型LP,長線受眾_廣告圖片_圖片型LP,CONVERSIONS,539,,1,3577,,,118.565772,2.463704,4546,20210128,FB
2021012800049122,算利教官_購買_早鳥活動,官方受眾_廣告圖片_圖片型LP,官方受眾_廣告圖片_圖片型LP,CONVERSIONS,546,,4,10085,,,151.330377,2.355876,3608,20210128,FB
2021012800049123,算利教官_購買_早鳥活動,教官受眾_廣告圖片_動圖型LP,教官受眾_廣告圖片_動圖型LP,CONVERSIONS,199,,,,,,169.505963,2.810903,1174,20210128,FB
2021012800049124,算利教官_購買_早鳥活動,長線受眾_廣告圖片_動圖型LP,長線受眾_廣告圖片_動圖型LP,CONVERSIONS,198,,2,8287,,,147.871546,1.643017,1339,20210128,FB
2021012800049125,算利教官_購買_早鳥活動,官方受眾_廣告圖片_動圖型LP,官方受眾_廣告圖片_動圖型LP,CONVERSIONS,516,,5,8976,,,162.570888,2.016383,3174,20210128,FB
2021012800049126,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_付費直播,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,810,,9,51502,,,139.07967,3.897665,5824,20210128,FB
2021012800049127,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_彰化場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,202,,1,5711,,,194.230769,2.211538,1040,20210128,FB
2021012800049128,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_嘉義場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,197,,,,,,186.376537,2.838221,1057,20210128,FB
2021012800049129,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_新竹場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,202,,,,,,178.44523,3.091873,1132,20210128,FB
2021012800049130,算利教官_購買_早鳥活動,官方受眾_形象影片_動圖型LP,官方受眾_形象影片_動圖型LP,CONVERSIONS,138,,,,,,212.962963,2.932099,648,20210128,FB
2021012800049131,算利教官_購買_早鳥活動,長線受眾_形象影片_動圖型LP,長線受眾_形象影片_動圖型LP,CONVERSIONS,77,,,,,,182.464455,2.369668,422,20210128,FB
2021012800049132,算利教官_購買_早鳥活動,教官受眾_形象影片_動圖型LP,教官受眾_形象影片_動圖型LP,CONVERSIONS,205,,,,,,200.587084,3.816047,1022,20210128,FB
2021012800049133,算利教官_購買_早鳥活動,長線受眾_形象影片_圖片型LP,長線受眾_形象影片_圖片型LP,CONVERSIONS,158,,,,,,182.87037,3.356481,864,20210128,FB
2021012800049134,算利教官_購買_早鳥活動,官方受眾_形象影片_圖片型LP,官方受眾_形象影片_圖片型LP,CONVERSIONS,504,,1,399,,,205.128205,3.337403,2457,20210128,FB
2021012800049135,算利教官_購買_早鳥活動,教官受眾_形象影片_圖片型LP,教官受眾_形象影片_圖片型LP,CONVERSIONS,547,,4,9085,,,188.425766,4.30589,2903,20210128,FB
2021012800049136,期貨電子盤_IOS_預算手動,IOS_Mobile01受眾,IOS_Mobile01受眾_自動化廣告,APP_INSTALLS,1,,,,,,250,0,4,20210128,FB
2021012800049137,期貨電子盤_Android_預算手動,Android_經濟日報受眾,Android_經濟日報受眾_自動化廣告,APP_INSTALLS,3,2,,,,,81.081081,5.405405,37,20210128,FB
2021012800049138,期貨電子盤_Android_預算手動,Android_好房網受眾,Android_好房網受眾_自動化廣告,APP_INSTALLS,2,,,,,,125,0,16,20210128,FB
2021012800049139,期貨電子盤_Android_預算手動,Android_Mobile01受眾,Android_Mobile01受眾_自動化廣告,APP_INSTALLS,1,,,,,,142.857143,0,7,20210128,FB
2021012800049140,期貨電子盤_IOS_討論區受眾,IOS_同學會受眾,IOS_同學會受眾_自動化廣告,APP_INSTALLS,3,,,,,,90.909091,0,33,20210128,FB
2021012800049141,期貨電子盤_Android_討論區受眾,Android_同學會受眾,Android_同學會受眾_自動化廣告,APP_INSTALLS,50,5,,,,,88.652482,0.886525,564,20210128,FB
2021012800049142,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,254,33,,,,,88.842253,2.028681,2859,20210128,FB
2021012800049143,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,255,29,,,,,97.179878,2.210366,2624,20210128,FB
2021012800049144,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,財報複雜(圖),APP_INSTALLS,214,7,,,,,130.487805,1.036585,1640,20210128,FB
2021012800049145,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,台股高檔(圖),APP_INSTALLS,897,33,,,,,115.921427,1.085552,7738,20210128,FB
2021012800049146,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,財報複雜(圖),APP_INSTALLS,49,2,,,,,114.754098,0.468384,427,20210128,FB
2021012800049147,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(圖),APP_INSTALLS,261,11,,,,,128.825271,1.974334,2026,20210128,FB
2021012800049148,210115_股市Podcast_下載_自動_X實驗室,210115_股市Podcast_下載_自動_Android,男人素材,APP_INSTALLS,199,24,,,,,53.609914,1.320043,3712,20210128,FB
2021012800049149,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210115,測試1_iOS_20210115,APP_INSTALLS,1,,,,,,17.241379,3.448276,58,20210128,FB
2021012800049150,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20210115,測試1_Android_20210115,APP_INSTALLS,0,,,,,,0,0,74,20210128,FB
2021012800049151,算利教官_購買_早鳥活動,教官受眾_活動影片_圖片型LP,教官受眾_活動影片_圖片型LP,CONVERSIONS,222,,,,,,202.739726,1.826484,1095,20210128,FB
2021012800049152,算利教官_購買_早鳥活動,官方受眾_活動影片_圖片型LP,官方受眾_活動影片_圖片型LP,CONVERSIONS,439,,2,798,,,192.54386,2.807018,2280,20210128,FB
2021012800049153,算利教官_購買_早鳥活動,長線受眾_活動影片_圖片型LP,長線受眾_活動影片_圖片型LP,CONVERSIONS,530,,1,399,,,147.550111,2.199332,3592,20210128,FB
2021012800049154,版本B - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,101,5,,,,,101.814516,0.604839,992,20210128,FB
2021012800049155,版本A - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,99,4,,,,,107.142857,0.974026,924,20210128,FB
2021012800049156,版本B - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,100,2,,,,,89.766607,0.718133,1114,20210128,FB
2021012800049157,版本A - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,102,5,1,3690,,,102.306921,1.805416,997,20210128,FB
2021012800049158,順流小畢_0119(轉換)_經濟艙推廣,順流小畢_0119(轉換)_經濟艙推廣_小畢受眾,順流小畢_0119(轉換)_經濟艙推廣_小畢受眾,CONVERSIONS,193,,1,3577,,,117.826618,1.770452,1638,20210128,FB
2021012800049159,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_測試圖_iOS,股市爆料同學會_測試圖_20210119_iOS,APP_INSTALLS,0,,,,,,0,0,3,20210128,FB
2021012800049160,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,754,,,,,,160.459672,3.21345,4699,20210128,FB
