Serial_Number,Campaign_Name,Adset_Name,Ad_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,CPM,CTR,Impressions,Reporting_Date,Category
2021012600048506,武財神_點燈活動,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,297,,,,,,252.55102,2.295918,1176,20210126,FB
2021012600048507,武財神_APP下載_LP_20200312,武財神_APP下載_LP,武財神 LandingPage廣告,LINK_CLICKS,274,2,,,,,79.790332,5.998835,3434,20210126,FB
2021012600048508,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,334,33,,,,,61.004566,1.388128,5475,20210126,FB
2021012600048509,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,上香功能影片,APP_INSTALLS,170,10,,,,,95.505618,1.573034,1780,20210126,FB
2021012600048510,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,207,25,,,1,120,88.085106,2.340426,2350,20210126,FB
2021012600048511,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,求籤圖片,APP_INSTALLS,61,3,,,1,120,110.108303,1.98556,554,20210126,FB
2021012600048512,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,求籤圖片,APP_INSTALLS,31,2,,,,,122.529644,2.371542,253,20210126,FB
2021012600048513,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,111,10,,,,,117.584746,2.224576,944,20210126,FB
2021012600048514,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,335,25,,,,,109.764089,2.195282,3052,20210126,FB
2021012600048515,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,股市爆料同學會_Android_20200923,APP_INSTALLS,72,6,,,,,54.878049,1.371951,1312,20210126,FB
2021012600048516,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,168,16,,,,,103.067485,2.08589,1630,20210126,FB
2021012600048517,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_影片區_iOS,股市爆料同學會_影片A-1_20200421_爆料TA_Android,APP_INSTALLS,0,,,,,,0,0,3,20210126,FB
2021012600048518,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_熱門股_Android,股市爆料同學會_熱門股_20200828_Android,APP_INSTALLS,13,1,,,,,61.320755,4.716981,212,20210126,FB
2021012600048519,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_扭蛋圖_20201014_Android,(理財A)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,0,,,,,,0,0,5,20210126,FB
2021012600048520,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,172,,,,,,151.809356,3.795234,1133,20210126,FB
2021012600048521,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,自動化廣告,APP_INSTALLS,384,23,,,,,101.052632,1.631579,3800,20210126,FB
2021012600048522,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,自動化廣告,APP_INSTALLS,313,23,,,,,100.095939,1.247202,3127,20210126,FB
2021012600048523,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,66,2,,,,,98.360656,0.894188,671,20210126,FB
2021012600048524,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,239,16,,,,,125.459318,1.627297,1905,20210126,FB
2021012600048525,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,259,21,,,,,120.858609,1.539897,2143,20210126,FB
2021012600048526,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,1827,118,,,,,113.796325,1.644348,16055,20210126,FB
2021012600048527,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,284,,,,,,140.594059,2.574257,2020,20210126,FB
2021012600048528,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,129,,,,,,176.470588,3.419973,731,20210126,FB
2021012600048529,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,155,,,,,,155,2.5,1000,20210126,FB
2021012600048530,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,231,,,,,,163.946061,2.484031,1409,20210126,FB
2021012600048531,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,股票受眾_Android,APP_INSTALLS,0,,,,,,0,0,10,20210126,FB
2021012600048532,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,股票受眾_IOS,APP_INSTALLS,0,,,,,,0,0,14,20210126,FB
2021012600048533,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,自動化廣告_Android,APP_INSTALLS,89,5,,,,,83.022388,0.559701,1072,20210126,FB
2021012600048534,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,自動化廣告_IOS,APP_INSTALLS,343,11,,,,,96.429575,0.871521,3557,20210126,FB
2021012600048535,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,測試1_Android_20201211,APP_INSTALLS,38,10,,,,,68.716094,4.339964,553,20210126,FB
2021012600048536,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,0,,,,,,0,0,4,20210126,FB
2021012600048537,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,87,7,,,,,122.362869,1.828411,711,20210126,FB
2021012600048538,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,4,1,,,,,72.727273,3.636364,55,20210126,FB
2021012600048539,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201218,測試_Android_20201218,APP_INSTALLS,1,1,,,,,20.408163,2.040816,49,20210126,FB
2021012600048540,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_熱門股清單_iOS_20201223,測試1_iOS_20201223,APP_INSTALLS,0,,,,,,0,0,2,20210126,FB
2021012600048541,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_同學提問_iOS_20201223,測試1_iOS_20201223,APP_INSTALLS,51,13,,,,,81.993569,2.733119,622,20210126,FB
2021012600048542,大股東_自動化應用程式安裝_安卓,大股東_自動化受眾,商店頁文案圖片,APP_INSTALLS,201,13,,,,,77.18894,0.921659,2604,20210126,FB
2021012600048543,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾,商店頁文案圖片,APP_INSTALLS,801,45,1,8330,,,90.58012,1.074296,8843,20210126,FB
2021012600048544,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,704,47,1,8999,,,96.504455,1.165182,7295,20210126,FB
2021012600048545,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,201,16,,,,,90.703971,1.579422,2216,20210126,FB
2021012600048546,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_iOS_20201225,股市爆料同學會_大盤漲_20201225_iOS,APP_INSTALLS,13,1,,,,,68.062827,4.188482,191,20210126,FB
2021012600048547,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201225__60D開啟籌碼K,01,APP_INSTALLS,631,45,,,,,135.524055,2.319588,4656,20210126,FB
2021012600048548,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201225,測試1_iOS_20201225,APP_INSTALLS,44,9,,,,,64.421669,2.928258,683,20210126,FB
2021012600048549,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_熱門股_iOS,股市爆料同學會_熱門股_20200828_iOS,APP_INSTALLS,371,67,,,,,75.791624,2.860061,4895,20210126,FB
2021012600048550,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201231,測試1_iOS_20201231,APP_INSTALLS,12,1,,,,,51.06383,2.12766,235,20210126,FB
2021012600048551,20201231_艾蜜莉下載_IOS_自動化廣告_軟體,自動化廣告_IOS,選好股 買好價_圖片,APP_INSTALLS,265,17,,,,,115.117289,1.563858,2302,20210126,FB
2021012600048552,算利教官_購買_早鳥活動,教官受眾_廣告圖片_圖片型LP,教官受眾_廣告圖片_圖片型LP,CONVERSIONS,287,,,,,,150.656168,4.094488,1905,20210126,FB
2021012600048553,算利教官_購買_早鳥活動,長線受眾_廣告圖片_圖片型LP,長線受眾_廣告圖片_圖片型LP,CONVERSIONS,377,,3,1197,,,136.199422,2.854046,2768,20210126,FB
2021012600048554,算利教官_購買_早鳥活動,官方受眾_廣告圖片_圖片型LP,官方受眾_廣告圖片_圖片型LP,CONVERSIONS,288,,1,3241,,,167.150319,2.147417,1723,20210126,FB
2021012600048555,算利教官_購買_早鳥活動,教官受眾_廣告圖片_動圖型LP,教官受眾_廣告圖片_動圖型LP,CONVERSIONS,395,,2,5087,,,174.624226,3.359859,2262,20210126,FB
2021012600048556,算利教官_購買_早鳥活動,長線受眾_廣告圖片_動圖型LP,長線受眾_廣告圖片_動圖型LP,CONVERSIONS,286,,1,399,,,147.880041,1.809721,1934,20210126,FB
2021012600048557,算利教官_購買_早鳥活動,官方受眾_廣告圖片_動圖型LP,官方受眾_廣告圖片_動圖型LP,CONVERSIONS,283,,3,1197,,,187.293183,2.845797,1511,20210126,FB
2021012600048558,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_付費直播,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,817,,5,27507,,,115.248977,1.565806,7089,20210126,FB
2021012600048559,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_彰化場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,199,,,,,,120.972644,1.094225,1645,20210126,FB
2021012600048560,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_嘉義場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,192,,,,,,124.111183,0.840336,1547,20210126,FB
2021012600048561,權證小哥_0105(轉換)_布林軌道多空特訓班,權證小哥_0105(轉換)_布林軌道多空特訓班_新竹場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,198,,1,1099,,,140.925267,0.996441,1405,20210126,FB
2021012600048562,算利教官_購買_早鳥活動,官方受眾_形象影片_動圖型LP,官方受眾_形象影片_動圖型LP,CONVERSIONS,65,,,,,,212.418301,1.633987,306,20210126,FB
2021012600048563,算利教官_購買_早鳥活動,長線受眾_形象影片_動圖型LP,長線受眾_形象影片_動圖型LP,CONVERSIONS,33,,,,,,165.829146,1.507538,199,20210126,FB
2021012600048564,算利教官_購買_早鳥活動,教官受眾_形象影片_動圖型LP,教官受眾_形象影片_動圖型LP,CONVERSIONS,356,,3,18697,,,171.73179,3.666184,2073,20210126,FB
2021012600048565,算利教官_購買_早鳥活動,長線受眾_形象影片_圖片型LP,長線受眾_形象影片_圖片型LP,CONVERSIONS,74,,,,,,155.462185,3.151261,476,20210126,FB
2021012600048566,算利教官_購買_早鳥活動,官方受眾_形象影片_圖片型LP,官方受眾_形象影片_圖片型LP,CONVERSIONS,514,,,,,,183.505891,2.749018,2801,20210126,FB
2021012600048567,算利教官_購買_早鳥活動,教官受眾_形象影片_圖片型LP,教官受眾_形象影片_圖片型LP,CONVERSIONS,108,,2,798,,,172.523962,3.674121,626,20210126,FB
2021012600048568,期貨電子盤_IOS_預算手動,IOS_好房網受眾,IOS_好房網受眾_自動化廣告,APP_INSTALLS,0,,,,,,0,0,1,20210126,FB
2021012600048569,期貨電子盤_IOS_預算手動,IOS_Mobile01受眾,IOS_Mobile01受眾_自動化廣告,APP_INSTALLS,1,,,,,,111.111111,11.111111,9,20210126,FB
2021012600048570,期貨電子盤_Android_預算手動,Android_經濟日報受眾,Android_經濟日報受眾_自動化廣告,APP_INSTALLS,0,,,,,,0,0,6,20210126,FB
2021012600048571,期貨電子盤_Android_預算手動,Android_好房網受眾,Android_好房網受眾_自動化廣告,APP_INSTALLS,1,,,,,,62.5,0,16,20210126,FB
2021012600048572,期貨電子盤_Android_預算手動,Android_Mobile01受眾,Android_Mobile01受眾_自動化廣告,APP_INSTALLS,1,,,,,,142.857143,0,7,20210126,FB
2021012600048573,期貨電子盤_IOS_討論區受眾,IOS_同學會受眾,IOS_同學會受眾_自動化廣告,APP_INSTALLS,2,,,,,,41.666667,0,48,20210126,FB
2021012600048574,期貨電子盤_Android_討論區受眾,Android_同學會受眾,Android_同學會受眾_自動化廣告,APP_INSTALLS,18,2,,,,,79.646018,1.327434,226,20210126,FB
2021012600048575,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,254,31,,,,,96.835684,2.249333,2623,20210126,FB
2021012600048576,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,249,23,1,3690,,,96.88716,1.750973,2570,20210126,FB
2021012600048577,20210105阿勳APP下載_iOS_軟體,外部投資興趣,財報複雜(圖),APP_INSTALLS,487,21,,,,,133.754463,1.071134,3641,20210126,FB
2021012600048578,20210105阿勳APP下載_iOS_軟體,外部投資興趣,台股高檔(圖),APP_INSTALLS,834,28,,,,,114.230927,0.986166,7301,20210126,FB
2021012600048579,20210105阿勳APP下載_Android_軟體,外部投資興趣,財報複雜(圖),APP_INSTALLS,102,2,,,,,141.274238,0.831025,722,20210126,FB
2021012600048580,20210105阿勳APP下載_Android_軟體,外部投資興趣,台股高檔(圖),APP_INSTALLS,406,17,,,,,118.817676,1.785192,3417,20210126,FB
2021012600048581,210115_股市Podcast_下載_自動_X實驗室,210115_股市Podcast_下載_自動,男人素材,APP_INSTALLS,200,28,,,,,76.045627,1.596958,2630,20210126,FB
2021012600048582,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210115,測試1_iOS_20210115,APP_INSTALLS,14,7,,,,,63.348416,4.524887,221,20210126,FB
2021012600048583,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20210115,測試1_Android_20210115,APP_INSTALLS,8,3,,,,,58.394161,5.109489,137,20210126,FB
2021012600048584,算利教官_購買_早鳥活動,教官受眾_活動影片_圖片型LP,教官受眾_活動影片_圖片型LP,CONVERSIONS,74,,,,,,162.637363,1.538462,455,20210126,FB
2021012600048585,算利教官_購買_早鳥活動,官方受眾_活動影片_圖片型LP,官方受眾_活動影片_圖片型LP,CONVERSIONS,64,,1,399,,,137.044968,2.783726,467,20210126,FB
2021012600048586,算利教官_購買_早鳥活動,長線受眾_活動影片_圖片型LP,長線受眾_活動影片_圖片型LP,CONVERSIONS,500,,7,3575,,,138.619351,2.661492,3607,20210126,FB
2021012600048587,版本B - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,100,10,1,3690,,,103.950104,1.871102,962,20210126,FB
2021012600048588,版本A - 大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,99,9,,,,,97.440945,1.377953,1016,20210126,FB
2021012600048589,版本B - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,100,16,,,,,89.365505,1.429848,1119,20210126,FB
2021012600048590,版本A - 大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,100,2,,,,,97.560976,0.682927,1025,20210126,FB
2021012600048591,順流小畢_0119(轉換)_經濟艙推廣,順流小畢_0119(轉換)_經濟艙推廣_小畢受眾,順流小畢_0119(轉換)_經濟艙推廣_小畢受眾,CONVERSIONS,201,,2,26230,,,96.356663,1.534036,2086,20210126,FB
2021012600048592,股市爆料同學會_大眾_20201225(真),(大眾)股市爆料同學會_測試圖_iOS,股市爆料同學會_測試圖_20210119_iOS,APP_INSTALLS,0,,,,,,0,0,2,20210126,FB
2021012600048593,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,413,,1,3690,,,160.825545,3.816199,2568,20210126,FB
2021012600048594,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,573,,,,,,169.727488,2.962085,3376,20210126,FB
2021012600048595,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,957,,,,,,160.732281,3.12395,5954,20210126,FB
2021012600048596,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,102,,,,,,155.251142,1.674277,657,20210126,FB
2021012600048597,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,114,,,,,,136.200717,3.225806,837,20210126,FB
2021012600048598,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,923,,,,,,151.113294,4.64964,6108,20210126,FB
2021012600048599,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,176,,,,,,135.697764,2.621434,1297,20210126,FB
2021012600048600,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,758,,1,399,,,129.905741,3.61611,5835,20210126,FB
2021012600048601,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_前半,PAGE_LIKES,120,,,,,,182.370821,3.951368,658,20210126,FB
2021012600048602,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,968,,,,,,177.419355,4.802053,5456,20210126,FB
2021012600048603,2021.Q1林恩如_實戰班講座_轉換,恩如+艾蜜莉粉專互動(30-55y),素材：紫色+金色,CONVERSIONS,344,,,,,,148.275862,3.146552,2320,20210126,FB
2021012600048604,2021.Q1林恩如_實戰班講座_轉換,瀏覽恩如報名頁者(付實+初階*3+all),素材：紫色+金色,CONVERSIONS,281,,2,23283,,,160.022779,3.929385,1756,20210126,FB
2021012600048605,20210105阿勳APP下載_iOS_軟體,外部投資興趣 (股票or價值投資),台股高檔(圖),APP_INSTALLS,134,11,,,,,115.816768,2.160761,1157,20210126,FB
2021012600048606,20210105阿勳APP下載_iOS_軟體,外部投資興趣 (股票or價值投資),財報複雜(圖),APP_INSTALLS,49,6,,,,,142.028986,2.028986,345,20210126,FB
2021012600048607,算利教官_流量_導直播,算利教官_流量_01/26直播,算利教官_流量_01/26直播,LINK_CLICKS,382,,2,798,,,63.328912,2.669098,6032,20210126,FB
2021012600048608,算利教官_下載_IOS,算利教官_下載_IOS,算利教官_下載_IOS,APP_INSTALLS,969,76,1,399,,,119.276219,2.16642,8124,20210126,FB
2021012600048609,算利教官_下載_AOS,算利教官_下載_AOS,算利教官_下載_AOS,APP_INSTALLS,948,99,,,,,119.455645,2.154738,7936,20210126,FB
2021012600048610,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20210125_60D開啟籌碼K,隨拿隨看,APP_INSTALLS,417,24,,,,,120.589936,1.995373,3458,20210126,FB
2021012600048611,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞爆料同學會,LEAD_GENERATION,1,,,,,,142.857143,0,7,20210126,FB
2021012600048612,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,追新聞,LEAD_GENERATION,2,,,,,,181.818182,0,11,20210126,FB
2021012600048613,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞馬上看,LEAD_GENERATION,7,,,,,,83.333333,1.190476,84,20210126,FB
2021012600048614,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞搜查隊,LEAD_GENERATION,1,,,,,,35.714286,10.714286,28,20210126,FB
2021012600048615,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞隨手看,LEAD_GENERATION,9,,,,,,90.909091,4.040404,99,20210126,FB
2021012600048616,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞調查局,LEAD_GENERATION,2,,,,,,76.923077,3.846154,26,20210126,FB
2021012600048617,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞警報器,LEAD_GENERATION,3,,,,,,51.724138,1.724138,58,20210126,FB
2021012600048618,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,Follow+,LEAD_GENERATION,0,,,,,,0,0,17,20210126,FB
2021012600048619,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：新聞,新聞王,LEAD_GENERATION,0,,,,,,0,0,4,20210126,FB
2021012600048620,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,今天紅什麼,LEAD_GENERATION,9,,,,,,142.857143,0,63,20210126,FB
2021012600048621,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,小編加薪神器,LEAD_GENERATION,119,,,,,,129.770992,5.561614,917,20210126,FB
2021012600048622,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,社群行銷助手,LEAD_GENERATION,8,,,,,,93.023256,4.651163,86,20210126,FB
2021012600048623,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,小編時事助手,LEAD_GENERATION,1,,,,,,166.666667,0,6,20210126,FB
2021012600048624,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,新聞梗貓貓,LEAD_GENERATION,2,,,,,,285.714286,0,7,20210126,FB
2021012600048625,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,小編上車囉,LEAD_GENERATION,1,,,,,,142.857143,0,7,20210126,FB
2021012600048626,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,叫我梗王,LEAD_GENERATION,8,,,,,,119.402985,7.462687,67,20210126,FB
2021012600048627,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,小編話題工具箱,LEAD_GENERATION,6,,,,,,120,4,50,20210126,FB
2021012600048628,新聞爆料同學會_名單型廣告_20210125_X實驗室,廣告受眾：小編,話題王,LEAD_GENERATION,215,,,,,,120.990433,4.445695,1777,20210126,FB
2021012600048629,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20210126,測試1_Android_20210126,APP_INSTALLS,145,32,,,,,49.555707,2.460697,2926,20210126,FB
2021012600048630,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20210126,測試1_iOS_20210126,APP_INSTALLS,217,39,,,,,49.21751,2.608301,4409,20210126,FB
2021012600048631,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,隨拿隨看,APP_INSTALLS,15,1,,,,,97.402597,3.896104,154,20210126,FB
2021012600048632,20210126_林恩如_IOS_下載_軟體,林恩如_IOS_20210125__60D開啟籌碼K,隨拿隨看,APP_INSTALLS,0,,,,,,0,0,4,20210126,FB
2021012600048633,20210126_林恩如_IOS_下載_軟體,林恩如_IOS_20210125__60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,0,,,,,,0,0,12,20210126,FB
2021012600048634,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,25,1,,,,,100.401606,3.212851,249,20210126,FB
2021012700048635,武財神_點燈活動,過去4年購買武德宮的名單,過去四年曾購買武德宮,CONVERSIONS,0,,,,,,0,0,12,20210127,FB
2021012700048636,武財神_點燈活動,過去四年已購買武德宮的類似受眾,過去四年已購買武德宮的類似受眾,CONVERSIONS,4,,,,,,100,0,40,20210127,FB
2021012700048637,武財神_點燈活動,最近活躍且有購買的類似受眾,前5%活躍類似受眾,CONVERSIONS,33,,,,,,96.209913,3.790087,343,20210127,FB
2021012700048638,武財神_點燈活動,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,290,,,,,,253.496504,3.146853,1144,20210127,FB
2021012700048639,武財神_APP下載_LP_20200312,武財神_APP下載_LP,武財神 LandingPage廣告,LINK_CLICKS,474,1,,,,,84.132055,4.934327,5634,20210127,FB
2021012700048640,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,144,8,,,,,74.688797,1.296681,1928,20210127,FB
2021012700048641,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,上香功能影片,APP_INSTALLS,57,4,,,,,115.618661,1.014199,493,20210127,FB
2021012700048642,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,167,4,,,,,106.777494,1.342711,1564,20210127,FB
2021012700048643,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,求籤圖片,APP_INSTALLS,88,4,,,,,143.089431,2.113821,615,20210127,FB
2021012700048644,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,求籤圖片,APP_INSTALLS,42,4,,,,,129.230769,2.153846,325,20210127,FB
2021012700048645,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,75,8,,,,,124.172185,3.476821,604,20210127,FB
2021012700048646,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,572,43,,,,,122.117848,2.241674,4684,20210127,FB
2021012700048647,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,股市爆料同學會_Android_20200923,APP_INSTALLS,38,3,,,,,53.072626,1.675978,716,20210127,FB
2021012700048648,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,201,9,,,,,124.458204,1.176471,1615,20210127,FB
2021012700048649,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_影片區_iOS,股市爆料同學會_影片B_20200507_爆料TA_Android,APP_INSTALLS,0,1,,,,,0,0,1,20210127,FB
2021012700048650,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_影片區_iOS,股市爆料同學會_影片A_20200306_爆料TA_Android,APP_INSTALLS,0,,,,,,0,0,1,20210127,FB
2021012700048651,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_熱門股_Android,股市爆料同學會_熱門股_20200828_Android,APP_INSTALLS,1,,,,,,20.408163,2.040816,49,20210127,FB
