Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
20201211000194,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,149,9,,,,,FB,20201211
20201211000195,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,312,22,,,,,FB,20201211
20201211000196,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,389,23,1,1988,,,FB,20201211
20201211000197,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,216,13,,,1,590,FB,20201211
20201211000198,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,14,1,,,,,FB,20201211
20201211000199,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,118,13,,,,,FB,20201211
20201211000200,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,266,32,,,,,FB,20201211
20201211000201,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,FB,20201211
20201211000202,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,762,,2,6478,,,FB,20201211
20201211000203,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,490,,,,,,FB,20201211
20201211000204,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,493,,1,8888,,,FB,20201211
20201211000205,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,780,,3,14251,,,FB,20201211
20201211000206,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,54,3,,,,,FB,20201211
20201211000207,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,31,4,,,,,FB,20201211
20201211000208,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,268,44,1,3590,,,FB,20201211
20201211000209,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,170,12,,,,,FB,20201211
20201211000210,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,101,5,,,,,FB,20201211
20201211000211,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,5,1,,,,,FB,20201211
20201211000212,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1180,,,,,,FB,20201211
20201211000213,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1157,,,,,,FB,20201211
20201211000214,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_鑰匙,LINK_CLICKS,282,,,,,,FB,20201211
20201211000215,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,71,5,,,,,FB,20201211
20201211000216,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1183,,1,8888,,,FB,20201211
20201211000217,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1178,,1,3590,,,FB,20201211
20201211000218,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1% _(積極),APP_INSTALLS,0,,,,,,FB,20201211
20201211000219,20201204股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1441,70,,,,,FB,20201211
20201211000220,20201204_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,877,38,,,,,FB,20201211
20201211000221,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,598,90,1,5988,,,FB,20201211
20201211000222,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,123,20,,,,,FB,20201211
20201211000223,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_拼圖,LINK_CLICKS,315,,,,,,FB,20201211
20201211000224,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,9,,,,,,FB,20201211
20201211000225,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,APP_INSTALLS,8,1,,,,,FB,20201211
20201211000226,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,25,2,,,,,FB,20201211
20201211000227,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,48,1,,,,,FB,20201211
20201211000228,2020Q4林恩如_強棒講座_轉換,受眾：恩+艾粉專廣告互動+類(1-3%),CONVERSIONS,1968,,14,178650,,,FB,20201211
20201211000229,2020Q4林恩如_強棒講座_轉換,受眾：強棒相關受眾(訂閱/開啟),CONVERSIONS,1324,,3,13366,,,FB,20201211
20201211000230,品牌內容_MB問卷_90天內互動,新廣告組合,LINK_CLICKS,697,,,,,,FB,20201211
20201211000231,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_科技,LINK_CLICKS,306,,,,,,FB,20201211
20201211000232,施雅棠_首購購買(年),施雅棠_首購_圖片02_圖片LP,CONVERSIONS,42,,,,,,FB,20201211
20201211000233,施雅棠_首購購買(年),施雅棠_首購_圖片02_動圖LP,CONVERSIONS,35,,,,,,FB,20201211
20201211000234,施雅棠_首購購買(年),施雅棠_首購_圖片02_影片LP,CONVERSIONS,16,,1,3590,,,FB,20201211
20201211000235,施雅棠_首購購買(年),施雅棠_首購_活動影片_影片LP,CONVERSIONS,5,,,,,,FB,20201211
20201211000236,施雅棠_首購購買(年),施雅棠_首購_活動影片_動圖LP,CONVERSIONS,26,,,,,,FB,20201211
20201211000237,施雅棠_首購購買(年),施雅棠_首購_活動影片_圖片LP,CONVERSIONS,38,,1,5988,,,FB,20201211
20201211000238,施雅棠_首購購買(年),施雅棠_首購_粉專貼文1209,CONVERSIONS,195,,6,21852,,,FB,20201211
20201211000239,20201210阿格力雙12銷售,阿格力粉絲,CONVERSIONS,3165,,23,76621,,,FB,20201211
20201211000240,20201210阿格力雙12銷售,同學會APP受眾,CONVERSIONS,1126,,6,31636,,,FB,20201211
20201211000241,20201210阿格力雙12銷售,類阿格力粉絲受眾,CONVERSIONS,4956,,26,108461,,,FB,20201211
20201211000242,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,1462,,3,13664,,,FB,20201211
20201211000243,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,APP_INSTALLS,52,10,,,,,FB,20201211
20201211000244,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_點燈_自動版位,APP_INSTALLS,35,5,,,,,FB,20201211
20201211000245,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,2088,,3,21764,,,FB,20201211
20201211000246,20201211華倫雙12銷售,外部投資興趣,CONVERSIONS,1004,,,,,,FB,20201211
20201211000247,1211阿勳雙12轉換,阿勳粉專,CONVERSIONS,116,,1,3771,,,FB,20201211
20201211000248,1211阿勳雙12轉換,外部投資興趣,CONVERSIONS,1637,,4,14658,,,FB,20201211
20201211000249,1211阿勳雙12轉換,理財寶粉專,CONVERSIONS,606,,1,1888,,,FB,20201211
20201212000250,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,218,11,,,,,FB,20201212
20201212000251,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,288,30,,,,,FB,20201212
20201212000252,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,103,9,,,,,FB,20201212
20201212000253,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,51,5,,,,,FB,20201212
20201212000254,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,43,3,,,,,FB,20201212
20201212000255,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,14,,,,,,FB,20201212
20201212000256,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,6,,,,,,FB,20201212
20201212000257,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,FB,20201212
20201212000258,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,18,2,,,,,FB,20201212
20201212000259,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,1,,,,,,FB,20201212
20201212000260,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,298,21,1,3590,4,,FB,20201212
20201212000261,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,172,12,,,2,,FB,20201212
20201212000262,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,87,5,,,,,FB,20201212
20201212000263,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,18,2,,,,,FB,20201212
20201212000264,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,53,3,,,,,FB,20201212
20201212000265,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,26,1,,,,,FB,20201212
20201212000266,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,72,7,,,,,FB,20201212
20201212000267,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,4,,,,,,FB,20201212
20201212000268,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,4,,,,,,FB,20201212
20201212000269,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,318,21,,,,,FB,20201212
20201212000270,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,6,,,,,,FB,20201212
20201212000271,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,10,3,,,,,FB,20201212
20201212000272,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_運勢_自動版位,APP_INSTALLS,96,12,,,,,FB,20201212
20201212000273,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,8,,,,,,FB,20201212
20201212000274,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,735,32,,,,,FB,20201212
20201212000275,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,482,31,,,,,FB,20201212
20201212000276,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,669,31,,,,,FB,20201212
20201212000277,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,59,4,,,,,FB,20201212
20201212000278,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,120,12,1,2990,,,FB,20201212
20201212000279,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,32,1,,,,,FB,20201212
20201212000280,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,54,1,1,3590,,,FB,20201212
20201212000281,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,129,6,,,,,FB,20201212
20201212000282,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,18,1,,,,,FB,20201212
20201212000283,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,77,9,,,,,FB,20201212
20201212000284,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,FB,20201212
20201212000285,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,5,1,,,,,FB,20201212
20201212000286,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,699,,,,,,FB,20201212
20201212000287,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,306,,,,,,FB,20201212
20201212000288,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,276,14,,,,,FB,20201212
20201212000289,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,7,1,,,,,FB,20201212
20201212000290,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,88,8,1,3590,,,FB,20201212
20201212000291,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,171,,,,,,FB,20201212
20201212000292,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,57,,2,12211,,,FB,20201212
20201212000293,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,144,,,,,,FB,20201212
20201212000294,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,436,,,,,,FB,20201212
20201212000295,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,94,9,,,,,FB,20201212
20201212000296,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,39,2,,,,,FB,20201212
20201212000297,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1234,,,,,,FB,20201212
20201212000298,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,1039,,,,,,FB,20201212
20201212000299,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,983,,,,,,FB,20201212
20201212000300,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,8,2,,,,,FB,20201212
20201212000301,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,FB,20201212
20201212000302,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,399,22,,,,,FB,20201212
20201212000303,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,317,23,,,,,FB,20201212
20201212000304,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,1,1,,,,,FB,20201212
20201212000305,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,187,11,,,,,FB,20201212
20201212000306,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,50,1,,,,,FB,20201212
20201212000307,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,311,17,,,1,390,FB,20201212
20201212000308,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,404,28,1,8388,,,FB,20201212
20201212000309,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,185,14,,,,,FB,20201212
20201212000310,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,15,1,,,,,FB,20201212
20201212000311,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,80,5,,,,,FB,20201212
20201212000312,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,291,36,,,,,FB,20201212
20201212000313,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,FB,20201212
20201212000314,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,FB,20201212
20201212000315,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,828,,1,8427,,,FB,20201212
20201212000316,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,497,,4,16454,,,FB,20201212
20201212000317,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,241,,2,10609,,,FB,20201212
20201212000318,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,909,,8,62878,,,FB,20201212
20201212000319,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,55,1,,,,,FB,20201212
20201212000320,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,22,3,,,,,FB,20201212
20201212000321,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,118,16,,,,,FB,20201212
20201212000322,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,199,18,,,,,FB,20201212
20201212000323,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,91,9,,,,,FB,20201212
20201212000324,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,5,,,,,,FB,20201212
20201212000325,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1234,,1,8388,,,FB,20201212
20201212000326,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1256,,1,3590,,,FB,20201212
20201212000327,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_鑰匙,LINK_CLICKS,236,,,,,,FB,20201212
20201212000328,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,131,10,,,13,9480,FB,20201212
20201212000329,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1222,,1,3590,,,FB,20201212
20201212000330,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1251,,,,,,FB,20201212
20201212000331,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1% _(積極),APP_INSTALLS,1,,,,,,FB,20201212
20201212000332,20201204股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1560,58,,,,,FB,20201212
20201212000333,20201204_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,671,32,,,,,FB,20201212
20201212000334,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,339,46,1,3590,,,FB,20201212
20201212000335,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,95,12,,,,,FB,20201212
20201212000336,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_拼圖,LINK_CLICKS,264,,,,,,FB,20201212
20201212000337,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,24,1,,,,,FB,20201212
20201212000338,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,APP_INSTALLS,10,,,,,,FB,20201212
20201212000339,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,49,6,,,,,FB,20201212
20201212000340,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,35,1,,,,,FB,20201212
20201212000341,2020Q4林恩如_強棒講座_轉換,受眾：恩+艾粉專廣告互動+類(1-3%),CONVERSIONS,656,,4,39552,,,FB,20201212
20201212000342,2020Q4林恩如_強棒講座_轉換,受眾：強棒相關受眾(訂閱/開啟),CONVERSIONS,381,,3,13168,,,FB,20201212
20201212000343,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_科技,LINK_CLICKS,272,,,,,,FB,20201212
20201212000344,施雅棠_首購購買(年),施雅棠_首購_圖片02_圖片LP,CONVERSIONS,3,,,,,,FB,20201212
20201212000345,施雅棠_首購購買(年),施雅棠_首購_圖片02_動圖LP,CONVERSIONS,3,,,,,,FB,20201212
20201212000346,施雅棠_首購購買(年),施雅棠_首購_圖片02_影片LP,CONVERSIONS,19,,1,8699,,,FB,20201212
20201212000347,施雅棠_首購購買(年),施雅棠_首購_活動影片_影片LP,CONVERSIONS,8,,,,,,FB,20201212
20201212000348,施雅棠_首購購買(年),施雅棠_首購_活動影片_動圖LP,CONVERSIONS,9,,,,,,FB,20201212
20201212000349,施雅棠_首購購買(年),施雅棠_首購_活動影片_圖片LP,CONVERSIONS,12,,,,,,FB,20201212
20201212000350,施雅棠_首購購買(年),施雅棠_首購_粉專貼文1209,CONVERSIONS,133,,8,38019,,,FB,20201212
20201212000351,20201210阿格力雙12銷售,阿格力粉絲,CONVERSIONS,4237,,10,21103,,,FB,20201212
20201212000352,20201210阿格力雙12銷售,同學會APP受眾,CONVERSIONS,1193,,6,18949,,,FB,20201212
20201212000353,20201210阿格力雙12銷售,類阿格力粉絲受眾,CONVERSIONS,4956,,26,84288,,,FB,20201212
20201212000354,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,7444,,18,73935,,,FB,20201212
20201212000355,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,APP_INSTALLS,106,16,,,,,FB,20201212
20201212000356,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_點燈_自動版位,APP_INSTALLS,128,10,,,,,FB,20201212
20201212000357,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,3371,,13,71023,,,FB,20201212
20201212000358,20201211華倫雙12銷售,外部投資興趣,CONVERSIONS,3264,,8,41322,,,FB,20201212
20201212000359,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,2255,,3,11644,,,FB,20201212
20201212000360,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,3206,,10,42012,,,FB,20201212
20201212000361,1211阿勳雙12轉換,阿勳粉專,CONVERSIONS,2153,,11,47494,,,FB,20201212
20201212000362,1211阿勳雙12轉換,外部投資興趣,CONVERSIONS,9456,,46,162819,,,FB,20201212
20201212000363,1211阿勳雙12轉換,理財寶粉專,CONVERSIONS,3075,,16,79433,,,FB,20201212
20201212000364,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_20201212_強棒旺旺來訂閱1%(新),APP_INSTALLS,36,2,,,,,FB,20201212
20201213000365,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,267,25,,,,,FB,20201213
20201213000366,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,227,20,,,,,FB,20201213
20201213000367,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,138,15,,,,,FB,20201213
20201213000368,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,31,2,,,,,FB,20201213
20201213000369,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,34,1,,,,,FB,20201213
20201213000370,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,8,1,,,,,FB,20201213
20201213000371,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,2,,,,,,FB,20201213
20201213000372,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,FB,20201213
20201213000373,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,28,3,,,,,FB,20201213
20201213000374,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,4,,,,,,FB,20201213
20201213000375,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,354,21,1,9999,1,,FB,20201213
20201213000376,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,146,6,,,2,,FB,20201213
20201213000377,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,103,7,,,13,8690,FB,20201213
20201213000378,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,22,1,,,,,FB,20201213
20201213000379,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,68,5,,,,,FB,20201213
20201213000380,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,35,1,,,,,FB,20201213
20201213000381,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,97,8,,,,,FB,20201213
20201213000382,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,8,3,,,,,FB,20201213
20201213000383,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,5,,,,,,FB,20201213
20201213000384,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,299,21,2,9478,,,FB,20201213
20201213000385,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,9,,,,,,FB,20201213
20201213000386,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,19,,,,,,FB,20201213
20201213000387,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_運勢_自動版位,APP_INSTALLS,123,6,,,1,90,FB,20201213
20201213000388,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,8,,,,,,FB,20201213
20201213000389,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,604,50,,,,,FB,20201213
20201213000390,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,1512,101,,,,,FB,20201213
20201213000391,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,598,37,,,,,FB,20201213
20201213000392,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,88,6,,,,,FB,20201213
